30,100,0
30.6555,99.1415,0
75,100,0
31.2917,98.2028,0
31.9083,97.1845,0
32.5046,96.089,0
33.0788,94.9204,0
33.6285,93.6861,0
34.1501,92.3963,0
34.639,91.064,0
35.0907,89.7023,0
35.5007,88.3232,0
35.8656,86.9355,0
36.1833,85.5432,0
36.4536,84.1441,0
36.6785,82.7304,0
36.8611,81.2911,0
37.0061,79.8147,0
75.9492,98.318,0
37.119,78.2906,0
76.8337,96.6861,0
37.2058,76.7126,0
77.6538,95.1036,0
78.4103,93.5685,0
37.2727,75.0804,0
79.1052,92.0767,0
79.7414,90.6216,0
80.3236,89.1934,0
37.3257,73.3998,0
80.8583,87.7783,0
81.8175,84.9194,0
82.2579,83.4406,0
37.4105,69.94,0
82.6808,81.9089,0
83.0892,80.3148,0
83.483,78.6549,0
83.8586,76.9316,0
37.4876,66.4403,0
84.2102,75.1518,0
84.5307,73.3249,0
84.8126,71.4619,0
37.5522,62.9867,0
85.0488,69.5739,0
85.2334,67.6704,0
85.3627,65.7586,0
85.4342,63.8438,0
85.447,61.9298,0
85.4004,60.0194,0
85.2947,58.115,0
37.5566,59.5884,0
85.1295,56.219,0
84.9043,54.3344,0
84.618,52.4649,0
84.2689,50.6141,0
83.8554,48.7856,0
83.3764,46.9818,0
82.8314,45.2033,0
37.5115,57.8912,0
82.2212,43.4483,0
81.5481,41.7122,0
80.8161,39.9876,0
80.0305,38.2656,0
37.4205,56.1806,0
79.1978,36.5378,0
78.3252,34.7975,0
37.2737,54.4465,0
76.4915,31.272,0
37.0631,52.6812,0
36.7842,50.8822,0
36.4361,49.0529,0
73.6323,26.0022,0
74.5906,27.7344,0
36.0215,47.2029,0
71.7252,22.7161,0
72.6759,24.3228,0
35.5462,45.3453,0
69.8472,19.7731,0
70.7823,21.1971,0
35.0174,43.4955,0
67.0527,15.9808,0
67.9877,17.1841,0
68.9172,18.4405,0
65.141,13.6275,0
34.4433,41.6688,0
63.146,11.2095,0
33.8317,39.8788,0
33.1895,38.1353,0
32.5213,36.4426,0
31.8291,34.7976,0
30.3666,31.609,0
28.7759,28.4521,0
27.922,26.8447,0
27.0248,25.2009,0
26.0835,23.5145,0
25.0996,21.7856,0
24.0768,20.0203,0
23.0204,18.2297,0
20.8338,14.6318,0
19.7184,12.8586,0
18.5979,11.1255,0
61.0715,8.69715,0
17.479,9.44823,0
16.3671,7.83955,0
58.9566,6.19629,0
15.2663,6.30919,0
14.1794,4.86398,0
13.1085,3.50843,0
56.849,3.85483,0
57.8993,4.99747,0
55.8089,2.77887,0
12.0546,2.24519,0
54.7812,1.77592,0
11.0184,1.07557,0
53.7668,0.849237,0
10,0,0
52.7662,0,0
