85,0,0
40,0,0
84.6261,0.639798,0
39.3624,0.713305,0
84.2141,1.28163,0
38.6205,1.49688,0
83.7639,1.92549,0
37.7753,2.35045,0
83.2756,2.57139,0
82.7493,3.21931,0
36.8291,3.27318,0
82.1852,3.86927,0
35.7872,4.26338,0
80.9451,5.17527,0
34.6579,5.31814,0
33.454,6.43305,0
79.5592,6.48932,0
32.1924,7.60233,0
78.0345,7.81134,0
30.8938,8.81933,0
76.3819,9.14116,0
29.5809,10.0773,0
74.6162,10.4786,0
28.2779,11.3702,0
72.7579,11.8232,0
27.0091,12.6933,0
70.8332,13.1747,0
25.7979,14.0438,0
24.6653,15.4219,0
66.9218,15.8962,0
23.6295,16.8311,0
65.0158,17.2651,0
22.7051,18.2783,0
63.2016,18.6391,0
62.3428,19.3279,0
21.9032,19.7726,0
61.5236,20.0181,0
60.7493,20.7096,0
21.2323,21.3239,0
60.0249,21.4026,0
59.3553,22.0972,0
20.9479,22.1238,0
58.7448,22.7936,0
20.6984,22.9413,0
58.1977,23.492,0
20.4842,23.7772,0
57.7175,24.1927,0
20.3059,24.632,0
57.3073,24.8961,0
20.1637,25.5062,0
56.9697,25.6025,0
56.7065,26.3123,0
20.0579,26.3997,0
56.5191,27.0261,0
19.9888,27.3122,0
56.4078,27.7444,0
19.9567,28.243,0
56.3727,28.4679,0
19.9618,29.191,0
56.4129,29.1972,0
56.5271,29.933,0
20.0042,30.1546,0
56.7135,30.676,0
20.0842,31.1322,0
56.9696,31.427,0
20.2018,32.1215,0
57.2927,32.1865,0
57.6796,32.9554,0
20.357,33.1203,0
58.1268,33.7343,0
20.5498,34.1262,0
58.6305,34.5237,0
59.1866,35.3244,0
59.7908,36.1367,0
21.0469,36.1486,0
60.4385,36.9611,0
61.1254,37.7979,0
21.6898,38.1679,0
62.5975,39.5099,0
22.472,40.1635,0
23.3838,42.1175,0
24.4116,44.0155,0
25.537,45.849,0
26.7364,47.6164,0
27.9817,49.3231,0
29.2414,50.9802,0
30.4821,52.6027,0
31.6701,54.208,0
32.7731,55.8141,0
33.7614,57.438,0
34.2044,58.2613,0
34.6096,59.0942,0
34.9748,59.9376,0
35.2982,60.7924,0
35.5784,61.659,0
35.8146,62.5371,0
36.0065,63.4265,0
36.1541,64.3264,0
36.2576,65.2358,0
64.1698,41.2732,0
36.3179,66.1534,0
65.8051,43.0869,0
36.336,67.0778,0
67.4672,44.9482,0
36.313,68.0076,0
69.1215,46.8531,0
70.3231,93.363,0
71.2017,92.0733,0
69.4399,94.6003,0
36.2505,68.9409,0
68.5539,95.785,0
67.6663,96.9173,0
66.778,97.9972,0
36.1502,69.8762,0
65.8891,99.0247,0
65,100,0
35.8433,71.7453,0
35.4081,73.6012,0
34.8608,75.4317,0
34.2174,77.2275,0
33.4926,78.9825,0
32.6998,80.6939,0
31.8511,82.3613,0
30.9572,83.9864,0
30.0278,85.5723,0
28.0936,88.6419,0
26.0992,91.6016,0
24.0762,94.4744,0
22.041,97.2722,0
20,100,0
72.0733,90.7312,0
70.7348,48.7965,0
72.9344,89.3372,0
73.7808,87.8914,0
72.2765,50.7724,0
74.607,86.3946,0
73.7188,52.7742,0
75.4067,84.8474,0
76.1718,83.2507,0
75.0369,54.7948,0
76.8931,81.6056,0
75.6427,55.8098,0
76.21,56.8268,0
77.5599,79.9134,0
76.7368,57.8448,0
78.1594,78.1757,0
77.2214,58.8629,0
77.6625,59.8803,0
78.6776,76.3942,0
78.0591,60.8962,0
78.4104,61.9096,0
79.0986,74.5711,0
78.7163,62.9199,0
78.9766,63.9263,0
79.1917,64.9281,0
79.3621,65.9248,0
79.4889,66.9156,0
79.573,67.9,0
79.6158,68.8775,0
79.6188,69.8476,0
79.5836,70.8097,0
79.4061,72.7087,0
